id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
19980,1000.0,2013-02-03,Mission,1052,DWE,35.30439314,-10.45651415,Kwa Cheddy,0,Lake Nyasa,Njoo Mlole,Ruvuma,10,2,Songea Rural,Kilagano,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa kilagano,True,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
39055,0.0,2011-07-27,Jbg,0,JBG,30.53838739,-2.48667391,Kwauberiti,0,Lake Victoria,Mubuhenge,Kagera,18,30,Ngara,Mugoma,0,True,GeoData Consultants Ltd,VWC,Bubujiko spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
42076,0.0,2013-01-27,,1620,,34.85795803,-4.96738026,Makiungu Hospital,0,Internal,Makiungu,Singida,13,2,Singida Rural,Munga'a,1,True,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
46947,0.0,2011-07-26,Hesawa,0,DWE,33.04269526,-2.60053997,Nyanh'Ulukulu,0,Lake Victoria,Nyangh'Ulukulu,Mwanza,19,2,Magu,Kisesa,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
21580,0.0,2013-02-18,Lamp,1355,DWE,35.69645272,-4.33342418,Kisima Cha Dugai,0,Internal,Dugai,Manyara,21,1,Babati,Bonga,1200,True,GeoData Consultants Ltd,VWC,,True,1993,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
56137,0.0,2011-07-30,Lwi,0,LWI,0.0,-2e-08,none,0,Lake Victoria,Sutwa,Shinyanga,17,1,Bariadi,Mhunze,0,False,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
1806,0.0,2011-07-08,,0,,33.653125,-9.32718513,Shule Ya Msingi Mpuguso,0,Lake Nyasa,Ushirika,Mbeya,12,4,Rungwe,Mpuguso,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
43642,0.0,2011-07-17,Tasaf,0,DWE,33.76367761,-9.56757138,Kwa Yona Andonile,0,Lake Nyasa,Mbyasyo,Mbeya,12,3,Kyela,Busole,0,True,GeoData Consultants Ltd,VWC,Sinyanga water supplied sch,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
19174,0.0,2012-11-03,Dwsp,0,DWSP,33.33777331,-3.83767233,Kwa Mzee Nhunguli,0,Internal,Tinde,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
3970,50.0,2013-02-01,Unicef,1,Unisef,40.01182143,-10.20735246,Kwa Hamisi Katanga,0,Ruvuma / Southern Coast,Mwembe Chai,Mtwara,99,1,Mtwara Rural,Naumbu,400,True,GeoData Consultants Ltd,VWC,Mbuo mkunwa water supply,True,1985,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
3295,5000.0,2011-03-24,Adb,1668,DWE,34.52817042,-9.13463392,Kwa Lyson Madano,0,Rufiji,Tengelimembe,Iringa,11,4,Njombe,Imalinyi,55,True,GeoData Consultants Ltd,WUA,imalinyi supply scheme,True,2009,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
34973,0.0,2013-01-11,District Council,0,District Council,32.44851563,-5.1046642,Shule Ya Sekondari Ndono,0,Lake Tanganyika,Ndono,Tabora,14,3,Uyui,Ndono,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
13515,0.0,2012-10-16,Adb,0,DWE,33.4896058,-3.72471361,Zahanati,0,Internal,Bulima,Shinyanga,17,8,Kishapu,Itilima,0,,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
6010,0.0,2011-08-06,Hifab,0,Hesawa,33.41212696,-2.71972315,Msolwambaswa,0,Lake Victoria,Msolwambaswa,Mwanza,19,4,Kwimba,Mwagi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
68139,200.0,2011-04-16,World Bank,0,Mw,36.98389849,-6.14112043,Kwa Matibwa,0,Wami / Ruvu,Mgongwe,Morogoro,5,1,Kilosa,Mamboya,230,True,GeoData Consultants Ltd,VWC,Mt,True,2006,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
33848,0.0,2011-07-14,Vwc,0,VWC,30.7788824,-2.41392966,Nova,0,Lake Victoria,Nyakahanga,Kagera,18,30,Ngara,Rusumo,0,True,GeoData Consultants Ltd,VWC,Kamatendeli spring source,False,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
17881,50.0,2011-03-20,Private,90,DAWASCO,38.8561128,-6.7516352,Masase,0,Wami / Ruvu,Karabaka,Pwani,6,2,Kibaha,Kibaha,1,False,GeoData Consultants Ltd,Water authority,Water from DAWASCO,True,2008,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
69207,0.0,2011-07-22,Government Of Tanzania,0,Central government,33.68130336,-9.48628564,Kiwira Secondary,0,Lake Nyasa,Lema,Mbeya,12,3,Kyela,Busole,0,True,GeoData Consultants Ltd,VWC,Lema water supplied scheme,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,communal standpipe,communal standpipe
16527,0.0,2011-07-07,National Rural,0,DWE,31.35789972,-2.57752439,Kwa Balachema,0,Lake Victoria,Chankende,Kagera,18,4,Biharamulo,Biharamulo Urban,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
3699,0.0,2012-10-30,Tasaf,0,DWE,0.0,-2e-08,Igunabarui,0,Lake Victoria,Ipiriri A,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
50037,0.0,2013-01-16,Norad,1331,RWE,30.9073197,-3.31814645,Kalumtana,0,Lake Tanganyika,Mseleleko,Kigoma,16,1,Kibondo,Kakonko,400,True,GeoData Consultants Ltd,VWC,Kabingo/kiobela gravity  water supply,False,1993,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
28005,50.0,2013-02-17,World Bank,1367,Water board,36.63185942,-5.68756178,Zahanati,0,Wami / Ruvu,Emati,Manyara,21,5,Kiteto,Songambele,1200,True,GeoData Consultants Ltd,VWC,World banks water supplying,True,2005,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
8019,0.0,2012-10-19,World Vision,0,World Vision,33.4943494,-4.60100917,Sanya,0,Internal,Irobi,Tabora,14,2,Igunga,Chabutwa,0,True,GeoData Consultants Ltd,Water authority,ADP Simbo,False,0,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
17048,0.0,2013-01-20,Private Individual,1149,JACKSON MAHAMBO,33.45394057,-2.15052495,Kwa Jackson Mahambo,0,Lake Victoria,Shuleni,Mara,20,4,Bunda,Kibara,180,False,GeoData Consultants Ltd,Private operator,,False,1999,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
44632,2000.0,2013-03-07,Government Of Tanzania,1128,Central govt,37.62196201,-3.76407855,Kwa Enjili Tangini,0,Pangani,Kwa Enjili,Kilimanjaro,3,2,Mwanga,Lembeni,40,True,GeoData Consultants Ltd,Water Board,Shahude water supply,True,1972,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
3924,0.0,2013-03-16,Government Of Tanzania,994,DWE,37.33353234,-3.29858097,Kwa Siriwa,0,Pangani,Kariwa Kaskazini,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,450,True,GeoData Consultants Ltd,Water Board,Huru mawela water project,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
11385,200.0,2011-02-27,Parastatal,251,Wa,38.38524575,-6.33561179,Msata Primary School,0,Wami / Ruvu,Kisanga,Pwani,6,1,Bagamoyo,Msata,570,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,private operator,commercial,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
48520,50.0,2011-03-18,Handeni Trunk Main(,371,Handeni Trunk Main(,38.3172368,-5.73323835,Kwa Nassor Lusonje,0,Pangani,Mnengazumbe,Tanga,4,6,Handeni,Mkata,1000,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,1982,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
5602,200.0,2011-03-04,Government Of Tanzania,397,DWE,36.74026370000001,-9.10126455,Maunga 1,0,Rufiji,Maunga,Morogoro,5,4,Ulanga,Ilonga,350,True,GeoData Consultants Ltd,,,True,1977,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
12542,0.0,2012-10-17,Dwe,0,DWE,33.014877500000004,-4.16242565,Mankwi,0,Internal,Mankwi,Tabora,14,1,Nzega,Itobo,0,False,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
40316,0.0,2012-10-29,Hesawa,1252,Hesawa,34.17394055,-1.38549224,Kwa Okebe,6,Lake Victoria,Kipingi,Mara,20,6,Rorya,Nyathorogo,300,,GeoData Consultants Ltd,VWC,Mradi wa maji vijini,False,1994,submersible,submersible,submersible,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
47325,1000.0,2013-03-09,Roman Cathoric Same,1709,Roman Cathoric Same,37.63113495,-3.72872425,Kwa Mzee Ezekiel,0,Pangani,Ngweni,Kilimanjaro,3,2,Mwanga,Ngujini,100,True,GeoData Consultants Ltd,VWC,Kindoroko  water supply,False,2004,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
70077,0.0,2012-10-19,Jaica,1305,JAICA,34.23370079,-1.73497298,Kwa Mzee Bijiji,0,Lake Victoria,Central A,Mara,20,3,Musoma Rural,Nyamimange,350,,GeoData Consultants Ltd,VWC,,False,2011,afridev,afridev,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
5140,200.0,2013-01-17,Government Of Tanzania,615,District Council,39.33218639,-10.10729067,Kwa Maua Seif,0,Ruvuma / Southern Coast,Kwalijimbe,Lindi,80,23,Lindi Rural,Chiponda,1,False,GeoData Consultants Ltd,WUA,Rondo Water Supply,False,1983,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
20320,0.0,2012-10-20,Government Of Tanzania,0,Government,33.19492896,-3.91163033,Shule Ya Msingi Ngwamkanga,0,Internal,Ngwamkanga,Shinyanga,17,3,Shinyanga Rural,Tinde,0,True,GeoData Consultants Ltd,Parastatal,,True,0,mono,mono,motorpump,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
62682,0.0,2011-07-22,Hifab,0,Hesawa,33.5123157,-2.96763928,Machinjioni,0,Lake Victoria,Uswahhilini Machinjion,Mwanza,19,4,Kwimba,Malya,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
68735,1000.0,2011-03-22,Go,0,DW,37.14760316,-6.04630243,Chang'Ombe Msanini,0,Wami / Ruvu,Chang'Ombe,Tanga,5,1,Kilindi,Kikunde,2250,True,GeoData Consultants Ltd,VWC,,True,1995,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
17399,0.0,2013-01-26,Isf,835,DWE,29.69462874,-4.84799497,Msimba,0,Lake Tanganyika,Msimba A,Kigoma,16,3,Kigoma Rural,Mwandiga,230,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,1995,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other
23324,0.0,2011-07-26,Danida,0,DED,30.57585105,-2.44235219,Gwamisi,0,Lake Victoria,Murusenyi,Kagera,18,30,Ngara,Mugoma,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,other,other
8172,500.0,2013-01-18,Norad,1052,RWE,29.74419764,-4.72836112,Kwa Esau,0,Lake Tanganyika,Sumpa,Kigoma,16,3,Kigoma Rural,Bitale,89,True,GeoData Consultants Ltd,VWC,Mkongoro One,True,1982,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
41583,0.0,2011-02-23,,-41,,39.81291224,-7.889986299999999,Msikitini Wa Ijumaa,0,Rufiji,Kilombero B,Pwani,60,63,Mafia,Baleni,100,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
60609,0.0,2011-01-08,Kkkt_makwale,0,KKKT _ Konde and DWE,33.96403836,-9.44814611,Kwa Moning Mwakasoko,0,Lake Nyasa,Katumba,Mbeya,12,3,Kyela,Matema,0,True,GeoData Consultants Ltd,VWC,Makwale water supplied sche,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
30884,0.0,2011-03-18,District Council,2005,DWE,34.73331868,-9.6917395,none,0,Lake Nyasa,Mfalasi,Iringa,11,5,Ludewa,Madilu,396,True,GeoData Consultants Ltd,VWC,Distri,False,2005,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
9584,0.0,2011-07-21,Danida,0,Central government,33.68858293,-9.58418488,Kwa Paison Kabeta,0,Lake Nyasa,Malola,Mbeya,12,3,Ileje,Ikinga,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
63468,0.0,2012-10-28,Government Of Tanzania,1185,Government,33.85997919,-1.54942331,Kwa Mama Muya,0,Lake Victoria,Mumanyara,Mara,20,3,Musoma Rural,Nyankanga,350,,GeoData Consultants Ltd,VWC,,True,1987,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe
40685,0.0,2011-02-28,Jaica,28,JAICA,39.28128487,-7.01531388,Kwa Kampa,0,Wami / Ruvu,Utunge,Pwani,60,43,Mkuranga,Vikindu,167,True,GeoData Consultants Ltd,Private operator,,False,2011,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other
23535,0.0,2013-03-07,,1943,,36.42825067,-3.23160348,Tenkini,0,Internal,Larmaroro,Arusha,2,1,Monduli,Monduli Juu,1,True,GeoData Consultants Ltd,VWC,M,,2000,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe
1082,0.0,2011-07-22,Wananchi,0,wananchi,33.68331494,-9.49206327,Kwa Daudi Kipaipu,0,Lake Nyasa,Soko,Mbeya,12,3,Kyela,Busole,0,True,GeoData Consultants Ltd,VWC,Lema water supplied scheme,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
7894,1000.0,2011-03-23,World Bank,206,World,38.08907236,-6.77055531,Kwa Rangi,0,Wami / Ruvu,Kilombero,Morogoro,5,2,Morogoro Rural,Ngerengere,400,True,GeoData Consultants Ltd,VWC,,True,2002,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,unknown,unknown,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
66492,2000.0,2011-04-19,Ki,0,DW,37.26056773,-6.41727936,Parisi,0,Wami / Ruvu,Madukani,Morogoro,5,1,Kilosa,Dumila,420,True,GeoData Consultants Ltd,VWC,,True,1987,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
31448,0.0,2011-02-20,Cdtf,1373,CDTF,34.61947884,-9.97203895,none,0,Lake Nyasa,Mkwegidoto,Iringa,11,5,Ludewa,Luana,1,False,GeoData Consultants Ltd,Private operator,Mgowel,False,1984,gravity,gravity,gravity,private operator,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
40962,500.0,2013-03-15,Roman Cathoric -kilomeni,1476,Roman Cathoric -Kilomeni,37.67384466,-3.76296672,Kwa Mzee Samwel,0,Pangani,Kivungunya,Kilimanjaro,3,2,Mwanga,Kilomeni,40,True,GeoData Consultants Ltd,WUA,Senashida water supply,False,2007,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
59472,0.0,2013-01-17,Unicef,1022,KDPA,29.66963118,-4.71908409,Shule Ya Msingi Bubango,0,Lake Tanganyika,Kabasaka,Kigoma,16,3,Kigoma Rural,Mwamgongo,714,True,GeoData Consultants Ltd,Parastatal,Mwongolele water project,True,2005,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
73805,25.0,2013-03-21,0,48,0,39.09251539,-6.64777205,Julius Mashauri,0,Wami / Ruvu,Ridhione,Dar es Salaam,7,1,Kinondoni,Bunju,126,True,GeoData Consultants Ltd,VWC,,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
17137,300.0,2012-11-06,Hesawa,1262,DWE,33.8016751,-1.95933833,Kwa Isomba,0,Lake Victoria,Nyamilama Ya Juu,Mara,20,4,Bunda,Kabasa,480,True,GeoData Consultants Ltd,WUG,,False,1986,swn 80,swn 80,handpump,wug,user-group,pay per bucket,per bucket,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
44953,0.0,2013-03-08,Jeshi La Wokovu,1597,JESHI LA WOKOVU,34.68373270000001,-1.8319227,Jeshi La Wokovu,0,Lake Victoria,Bomani,Mara,20,2,Serengeti,Mugumu Urban,600,,GeoData Consultants Ltd,Other,,,2009,india mark ii,india mark ii,handpump,private operator,commercial,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
58923,50.0,2013-03-21,0,12,0,39.21084363,-6.90245751,Kwa Mwl Muhako,0,Wami / Ruvu,Mtaa Wa Kitunda Kati,Dar es Salaam,7,2,Ilala,Kitunda,250,,GeoData Consultants Ltd,WUG,K,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
66611,0.0,2013-02-21,Vwc,972,VWC,35.94715709,-10.63114393,Zahanati,0,Rufiji,Misufini B,Ruvuma,10,5,Namtumbo,Msindo,300,True,GeoData Consultants Ltd,VWC,,True,2011,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
